Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
637261a08d4ef9c986863eb4,5ed9c285b8c16356b385a97f,APPROVED,2022-11-14T15:41:24.417000Z,2022-11-14T15:47:49.487000Z,2022-11-14T15:47:49.970000,2022-11-14T15:47:49.913689Z,386,C170RZ4V,2854,English,69,Female,White,United States,United States,United States,English,No,Part-Time
637261a5ac6be152f7f5d9f5,5c961ee66357fb0001ef4b4a,APPROVED,2022-11-14T15:41:28.747000Z,2022-11-14T15:44:33.073000Z,2022-11-14T15:44:33.546000,2022-11-14T15:44:33.470370Z,185,C170RZ4V,3719,English,53,Male,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
637261abc902fe624f8995b7,60124cb4154c54274faac7c0,APPROVED,2022-11-14T15:41:36.652000Z,2022-11-14T15:46:55.784000Z,2022-11-14T15:46:56.243000,2022-11-14T15:46:56.180375Z,320,C170RZ4V,1618,English,27,Male,Asian,United States,United States,United States,English,No,Full-Time
637261af463265c348c33b45,5b40ff8b3d066d0001609b63,APPROVED,2022-11-14T15:41:40.426000Z,2022-11-14T15:48:18.856000Z,2022-11-14T15:48:19.308000,2022-11-14T15:48:19.253165Z,399,C170RZ4V,1894,English,42,Female,White,United States,United States,United States,English,No,Part-Time
637261b3eeda66b64a23db8e,5c01dc58067bbf00019bb318,APPROVED,2022-11-14T15:41:42.145000Z,2022-11-14T15:46:26.904000Z,2022-11-14T15:46:32.407000,2022-11-14T15:46:27.284279Z,285,C170RZ4V,3595,English,65,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
637261b4036a8ba2d7e57d31,5e64393b2a0d161c7c02126c,APPROVED,2022-11-14T15:41:42.665000Z,2022-11-14T15:45:39.472000Z,2022-11-14T15:45:39.957000,2022-11-14T15:45:39.901520Z,237,C170RZ4V,1626,"English, Spanish",35,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,Full-Time
637261ba1418f232ea9eb42b,5c3517a567013e0001eff811,APPROVED,2022-11-14T15:41:49.101000Z,2022-11-14T15:44:54.453000Z,2022-11-14T15:44:54.901000,2022-11-14T15:44:54.816782Z,186,C170RZ4V,1935,English,40,Female,White,United States,United States,United States,English,No,Full-Time
637261bce9cf88b5a75f5cba,5ce6f942fb171800194db7db,APPROVED,2022-11-14T15:41:51.100000Z,2022-11-14T15:45:44.319000Z,2022-11-14T15:45:44.768000Z,2022-11-14T15:45:45.419312Z,234,C170RZ4V,572,English,42,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
637261bdb0999e741bfad419,5dcec8b01718e2000add1239,APPROVED,2022-11-14T15:41:52.912000Z,2022-11-14T15:44:29.183000Z,2022-11-14T15:44:29.592000,2022-11-14T15:44:29.532266Z,157,C170RZ4V,795,"Spanish, Italian, English",53,Male,Mixed,United States,United States,United States,English,No,Full-Time
637261c02a5157c5b7f42f50,63615c2a72b4e1caf8f95813,APPROVED,2022-11-14T15:41:55.249000Z,2022-11-14T15:44:17.992000Z,2022-11-14T15:44:18.474000,2022-11-14T15:44:18.411799Z,143,C170RZ4V,65,"English, Telugu",22,Male,Asian,United States,United States,United States,English,Yes,DATA_EXPIRED
637261c51c2129208ccb8695,60a586c48765775df330be7a,APPROVED,2022-11-14T15:42:01.591000Z,2022-11-14T15:46:16.507000Z,2022-11-14T15:46:28.125000,2022-11-14T15:46:16.835744Z,255,C170RZ4V,321,English,26,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
637261d880f26d68211c0b22,62791cdd24547e791b2affe7,APPROVED,2022-11-14T15:42:19.768000Z,2022-11-14T15:44:40.065000Z,2022-11-14T15:44:40.504000,2022-11-14T15:44:40.447276Z,141,C170RZ4V,1084,English,30,Male,White,United States,United States,United States,English,No,Full-Time
637261df23c153019bcd329a,61108719ddb956bd0e94733d,APPROVED,2022-11-14T15:42:25.783000Z,2022-11-14T15:46:16.207000Z,2022-11-14T15:46:16.843000,2022-11-14T15:46:16.788454Z,231,C170RZ4V,1046,English,30,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
637261e404ad9110dfbcdaea,58d7d2c2e9b6dc000129148a,APPROVED,2022-11-14T15:42:30.507000Z,2022-11-14T15:45:40.856000Z,2022-11-14T15:45:41.314000,2022-11-14T15:45:41.257609Z,191,C170RZ4V,4443,English,27,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
637261e559037753d03f2e5e,5c05c77f24419e0001a3094f,APPROVED,2022-11-14T15:42:31.655000Z,2022-11-14T15:46:06.534000Z,2022-11-14T15:46:06.919000,2022-11-14T15:46:06.866347Z,215,C170RZ4V,1360,English,34,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
637261e98e8edec966286cd6,63287f5ea8e0224fe5713a99,APPROVED,2022-11-14T15:42:36.652000Z,2022-11-14T15:45:44.564000Z,2022-11-14T15:45:50.040000,2022-11-14T15:45:44.965057Z,188,C170RZ4V,134,English,36,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
637261eebe6a6a031bc3670b,5e79352ea4d7d30d65532c51,APPROVED,2022-11-14T15:42:42.151000Z,2022-11-14T15:44:58.308000Z,2022-11-14T15:44:59.515000,2022-11-14T15:44:59.430212Z,137,C170RZ4V,2820,English,29,Female,White,United States,United States,United States,English,No,Full-Time
637262136c680fdeabeaf262,5dedb806838b4f46c8d183a5,APPROVED,2022-11-14T15:43:17.831000Z,2022-11-14T15:46:01.216000Z,2022-11-14T15:46:01.672000,2022-11-14T15:46:01.612384Z,164,C170RZ4V,3310,English,42,Male,White,United States,United States,United States,English,No,Full-Time
63726214ade5036b57ea7595,558a327cfdf99b2d75651681,APPROVED,2022-11-14T15:43:25.559000Z,2022-11-14T15:49:25.420000Z,2022-11-14T15:49:25.868000,2022-11-14T15:49:25.808208Z,360,C170RZ4V,4364,English,56,Male,White,United States,United States,United States,English,No,Full-Time
637262158d5a8ebb7d1db71c,5e6560b5b402952e900827c5,APPROVED,2022-11-14T15:43:20.299000Z,2022-11-14T15:53:32.602000Z,2022-11-14T15:53:33.068000,2022-11-14T15:53:33.005191Z,613,C170RZ4V,3357,English,48,Male,White,United States,United States,United States,English,No,Full-Time
637262197e21225011863e88,5700616b8a49c7000d0c73ad,APPROVED,2022-11-14T15:43:23.987000Z,2022-11-14T15:46:21.514000Z,2022-11-14T15:46:21.923000,2022-11-14T15:46:21.862454Z,178,C170RZ4V,2318,English,34,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6372621b463265c348c33b5a,5cab69f77ea4a700019a87dc,APPROVED,2022-11-14T15:43:27.641000Z,2022-11-14T15:48:10.316000Z,2022-11-14T15:48:10.798000,2022-11-14T15:48:10.741110Z,283,C170RZ4V,3297,"Spanish, English, Italian",61,Female,White,United States,United States,United States,English,No,Part-Time
6372621b467601314419b6b1,62a75470509271854b9901f2,APPROVED,2022-11-14T15:43:27.296000Z,2022-11-14T15:46:59.595000Z,2022-11-14T15:47:00.344000,2022-11-14T15:47:00.388720Z,213,C170RZ4V,415,English,26,Male,White,United States,United States,United States,English,No,Full-Time
637262220e6c60ab3b3d330c,62a79736d35f0d55a77dc3b3,APPROVED,2022-11-14T15:43:35.229000Z,2022-11-14T15:47:18.593000Z,2022-11-14T15:47:19.068000,2022-11-14T15:47:19.011447Z,224,C170RZ4V,511,English,20,Male,Black,United States,United States,United States,English,Yes,DATA_EXPIRED
6372622317076951f4bcdb2e,5dd864447beb29822b6c1e86,APPROVED,2022-11-14T15:44:03.115000Z,2022-11-14T15:47:11.876000Z,2022-11-14T15:47:13.512000,2022-11-14T15:47:12.458491Z,189,C170RZ4V,2802,English,31,Female,White,United States,United States,United States,English,No,Full-Time
63726230897e9d045c932eb8,5fa1a20a165aa92e3a259d3f,APPROVED,2022-11-14T15:43:48.702000Z,2022-11-14T15:47:01.821000Z,2022-11-14T15:47:02.273000,2022-11-14T15:47:02.213812Z,194,C170RZ4V,357,English,33,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
637262323539dcf336d36529,5e8a5f27f35994098ee9a4aa,APPROVED,2022-11-14T15:43:49.321000Z,2022-11-14T15:46:57.071000Z,2022-11-14T15:46:57.437000,2022-11-14T15:46:57.387471Z,188,C170RZ4V,1125,"English, Spanish",23,Female,White,United States,United States,United States,English,No,Full-Time
6372623310ea9d8a0e42d4ee,62b5dfdce07ed3bed9400b38,APPROVED,2022-11-14T15:43:50.472000Z,2022-11-14T15:45:47.285000Z,2022-11-14T15:45:47.744000,2022-11-14T15:45:47.636954Z,117,C170RZ4V,645,English,37,Male,White,United States,United States,United States,English,No,Full-Time
637262460cc513897403de42,56d62dc6ebdf10000667411e,APPROVED,2022-11-14T15:44:13.386000Z,2022-11-14T15:48:32.395000Z,2022-11-14T15:48:32.816000,2022-11-14T15:48:32.730447Z,260,C170RZ4V,3071,English,35,Male,White,United States,United States,United States,English,No,Full-Time
63726258ef11fd07adea7580,623474fa7e61d138f6e6fa44,APPROVED,2022-11-14T15:44:30.244000Z,2022-11-14T15:48:42.828000Z,2022-11-14T15:48:43.249000,2022-11-14T15:48:43.189835Z,253,C170RZ4V,1894,English,51,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6372625a1a3849fa4bbcdb3f,63278a792e28fb75e03fb2a5,APPROVED,2022-11-14T15:44:27.633000Z,2022-11-14T15:47:41.791000Z,2022-11-14T15:47:42.179000,2022-11-14T15:47:42.105729Z,195,C170RZ4V,274,English,24,Male,Asian,United States,United States,United States,Chinese,No,Unemployed (and job seeking)
6372625c8645d7cbc1086ec9,60075747ef065523535cb244,APPROVED,2022-11-14T15:44:30.206000Z,2022-11-14T15:47:27.819000Z,2022-11-14T15:47:28.439000,2022-11-14T15:47:28.356108Z,178,C170RZ4V,619,English,25,Female,White,United States,United States,United States,English,No,Full-Time
63726269036a8ba2d7e57d4d,5f42f33216548e5291508e33,APPROVED,2022-11-14T15:44:56.965000Z,2022-11-14T15:48:39.787000Z,2022-11-14T15:48:40.171000,2022-11-14T15:48:40.108930Z,223,C170RZ4V,1397,English,29,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6372626fdecbe4af7f0114a6,6346bd8d5499de9342b7f09d,APPROVED,2022-11-14T15:51:47.284000Z,2022-11-14T15:56:19.041000Z,2022-11-14T15:56:19.527000,2022-11-14T15:56:19.468644Z,272,C170RZ4V,177,"English, Vietnamese",24,Prefer not to say,Other,United States,United States,United States,Vietnamese,No,Other
637262715a4682722c57d7ac,5b9b0f12d1ff7a00013b3b8a,APPROVED,2022-11-14T15:44:52.761000Z,2022-11-14T15:47:47.091000Z,2022-11-14T15:47:49.734000,2022-11-14T15:47:47.435543Z,175,C170RZ4V,3367,English,33,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
63726273be6a6a031bc3672b,57ac740478a38d00017cce22,APPROVED,2022-11-14T15:44:55.283000Z,2022-11-14T15:48:20.520000Z,2022-11-14T15:48:20.984000,2022-11-14T15:48:20.929225Z,206,C170RZ4V,2958,English,62,Female,White,United States,United States,United States,English,No,Part-Time
637262774a7f7d76e09e9629,614dd304ed948bbfe8c22215,APPROVED,2022-11-14T15:45:00.150000Z,2022-11-14T15:47:01.089000Z,2022-11-14T15:47:01.496000,2022-11-14T15:47:01.435493Z,121,C170RZ4V,1589,English,33,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6372627aac6be152f7f5d9ff,608872c23d0f3d76aaf701d8,APPROVED,2022-11-14T15:45:01.013000Z,2022-11-14T15:47:10.789000Z,2022-11-14T15:47:13.209000,2022-11-14T15:47:11.183177Z,130,C170RZ4V,1093,English,22,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63726285af7bbe8fb4f42f19,6315fd35f830ee994892f608,APPROVED,2022-11-14T15:45:15.923000Z,2022-11-14T15:47:47.507000Z,2022-11-14T15:47:53.034000,2022-11-14T15:47:47.946354Z,152,C170RZ4V,87,English,42,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
63726287a7647070cec435e7,5d54b73f1c1de70015d50959,APPROVED,2022-11-14T15:45:15.840000Z,2022-11-14T16:05:22.351000Z,2022-11-14T16:05:22.811000,2022-11-14T16:05:22.729057Z,1207,C170RZ4V,2125,English,39,Female,White,United States,United States,United States,English,DATA_EXPIRED,Unemployed (and job seeking)
63726287c7c2497d402f0f34,62c71e621e08ccd8574d914b,APPROVED,2022-11-14T15:45:14.873000Z,2022-11-14T15:47:46.089000Z,2022-11-14T15:47:46.648000,2022-11-14T15:47:46.563170Z,152,C170RZ4V,215,English,27,Male,White,United States,United States,United States,English,Yes,Full-Time
63726294ade5036b57ea75a6,60e61c77014244762b8a13e2,APPROVED,2022-11-14T15:45:27.399000Z,2022-11-14T15:48:23.483000Z,2022-11-14T15:48:23.903000Z,2022-11-14T15:48:24.223285Z,177,C170RZ4V,968,English,50,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6372629e274d1e93603f2e2f,61505f46e94de4ad2220dcbf,APPROVED,2022-11-14T15:45:37.332000Z,2022-11-14T15:51:19.756000Z,2022-11-14T15:51:21.114000,2022-11-14T15:51:21.058896Z,343,C170RZ4V,642,English,39,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
637262a0919f25fe4657d7af,6167175ed1680ecefc063aed,REJECTED,2022-11-14T15:45:39.318000Z,2022-11-14T15:46:13.864000Z,2022-11-14T16:32:39.212000Z,2022-11-14T15:46:14.269000Z,35,NOCODE,904,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
637262a155fe90ffbb1c0f16,62cf8b6eac8db5ea98343fbe,APPROVED,2022-11-14T15:45:41.979000Z,2022-11-14T15:50:02.708000Z,2022-11-14T15:50:03.200000Z,2022-11-14T15:50:04.441103Z,261,C170RZ4V,657,English,39,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
637262a216b0959b07eaf239,6112dba8e2eb90519a46e6cf,APPROVED,2022-11-14T15:45:41.678000Z,2022-11-14T15:48:09.181000Z,2022-11-14T15:48:09.652000,2022-11-14T15:48:09.598590Z,148,C170RZ4V,590,English,24,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
637262a77534c8ae7beaf209,5f4a0168c53d365702393870,APPROVED,2022-11-14T15:45:46.567000Z,2022-11-14T15:47:31.567000Z,2022-11-14T15:47:31.972000,2022-11-14T15:47:31.918186Z,105,C170RZ4V,433,English,40,Male,White,United States,United States,United States,English,No,Other
637262aa2a5157c5b7f42f6e,630fa9c0f4321b5884b5df56,APPROVED,2022-11-14T15:45:49.341000Z,2022-11-14T15:47:55.792000Z,2022-11-14T15:47:56.186000,2022-11-14T15:47:56.131699Z,127,C170RZ4V,228,English,30,Male,Mixed,United States,United States,United States,English,No,Full-Time
637262aec7c2497d402f0f3c,56875435369319000c26947d,APPROVED,2022-11-14T15:45:52.950000Z,2022-11-14T15:47:44.986000Z,2022-11-14T15:47:45.732000,2022-11-14T15:47:45.657929Z,113,C170RZ4V,3107,English,35,Male,White,United States,United States,United States,English,No,Full-Time
637262b617076951f4bcdb49,6116f84fef2e5b6c284f7d04,APPROVED,2022-11-14T15:46:23.245000Z,2022-11-14T15:55:52.830000Z,2022-11-14T15:55:53.289000,2022-11-14T15:55:53.233997Z,570,C170RZ4V,1,English,23,Female,Mixed,United States,United States,United States,English,Yes,Full-Time
637262b7619a03a7d699994e,59349d79f1b3f00001964d04,APPROVED,2022-11-14T15:46:09.830000Z,2022-11-14T15:57:45.843000Z,2022-11-14T15:57:51.391000,2022-11-14T15:57:46.273742Z,697,C170RZ4V,2629,"English, Spanish",64,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
637262b80146f391115e74e5,632d597d70fe9f84a3b3359c,APPROVED,2022-11-14T15:46:03.262000Z,2022-11-14T15:48:12.785000Z,2022-11-14T15:48:13.446000,2022-11-14T15:48:13.387987Z,130,C170RZ4V,88,"English, Korean",28,Male,Asian,United States,United States,United States,Korean,No,Full-Time
637262b8fc3c4a11098ad7de,5a9771d6873cda0001dc955e,APPROVED,2022-11-14T15:46:04.090000Z,2022-11-14T15:48:25.239000Z,2022-11-14T15:48:25.616000,2022-11-14T15:48:25.554245Z,142,C170RZ4V,2017,English,35,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
637262c3e207d7d7bead6043,5c17a9fbfeaf2c0001c4b19a,APPROVED,2022-11-14T15:46:14.817000Z,2022-11-14T15:56:14.874000Z,2022-11-14T15:56:15.327000,2022-11-14T15:56:15.263754Z,601,C170RZ4V,345,"Greek, English",24,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
637262c4308253ae4419b6fc,5e39068e0e532411b2adaa7b,APPROVED,2022-11-14T15:46:15.267000Z,2022-11-14T15:50:05.488000Z,2022-11-14T15:50:05.985000,2022-11-14T15:50:05.927014Z,231,C170RZ4V,1660,English,40,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
637262cc1dca6092062d7b77,5f0e50c3a8d93519188a7525,APPROVED,2022-11-14T15:46:22.598000Z,2022-11-14T15:55:42.389000Z,2022-11-14T15:55:42.924000,2022-11-14T15:55:42.825873Z,560,C170RZ4V,780,English,37,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
637262ce0cc513897403de55,615224b6fec95dfc43439c28,APPROVED,2022-11-14T15:46:25.961000Z,2022-11-14T15:51:05.430000Z,2022-11-14T15:51:05.895000,2022-11-14T15:51:05.838015Z,280,C170RZ4V,1221,English,74,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
637262d135f342bb6c5a4bcd,62dc07a7fbbd3d089b7135af,APPROVED,2022-11-14T15:46:28.238000Z,2022-11-14T15:49:22.917000Z,2022-11-14T15:49:23.376000,2022-11-14T15:49:23.316848Z,175,C170RZ4V,549,English,37,Male,White,United States,United States,United States,English,No,Full-Time
637262d20146f391115e74ea,628277d1d5efc2ba7e3f96ed,APPROVED,2022-11-14T15:46:29.519000Z,2022-11-14T15:49:03.230000Z,2022-11-14T15:49:03.693000Z,2022-11-14T15:49:04.281509Z,154,C170RZ4V,1230,English,53,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
637262d9f2def84a5c9e9633,5fbfd130b6d531364fba8ed6,APPROVED,2022-11-14T15:46:37.394000Z,2022-11-14T15:50:17.378000Z,2022-11-14T15:50:17.877000,2022-11-14T15:50:17.813742Z,220,C170RZ4V,1943,English,32,Male,White,United States,United States,United States,English,No,Full-Time
637262de308253ae4419b6fe,592f09f14217c40001a76e8e,APPROVED,2022-11-14T15:46:42.886000Z,2022-11-14T15:51:50.895000Z,2022-11-14T15:51:51.472000,2022-11-14T15:51:51.417407Z,309,C170RZ4V,1654,English,44,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
637262e1bdf6612f6fad6031,5b68377eff3e9d0001674a22,APPROVED,2022-11-14T15:46:43.979000Z,2022-11-14T15:48:27.388000Z,2022-11-14T15:48:28.528000,2022-11-14T15:48:28.466469Z,104,C170RZ4V,1664,English,32,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
637262e9467601314419b6c5,614e497939b9b53a6013f7b0,APPROVED,2022-11-14T15:46:52.816000Z,2022-11-14T15:49:08.658000Z,2022-11-14T15:49:10.734000Z,2022-11-14T15:49:10.849689Z,136,C170RZ4V,1114,English,24,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
637262f5e4096f252bf5da58,5e212f851bad6c42f4faeece,APPROVED,2022-11-14T15:47:04.757000Z,2022-11-14T15:49:56.102000Z,2022-11-14T15:49:58.221000,2022-11-14T15:49:58.126824Z,172,C170RZ4V,1160,English,35,Female,White,United States,United States,United States,English,No,Part-Time
637262f7fa6dd3eda7f42522,607c9f94cc974d4ea1dc22c8,APPROVED,2022-11-14T15:47:06.603000Z,2022-11-14T15:52:36.274000Z,2022-11-14T15:52:36.660000,2022-11-14T15:52:36.597567Z,330,C170RZ4V,1400,English,66,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
637262ff98d44cd0ebea7582,5fc50bb38378c80ac88354ef,APPROVED,2022-11-14T15:47:19.922000Z,2022-11-14T16:14:22.020000Z,2022-11-14T16:14:22.469000,2022-11-14T16:14:22.389398Z,1623,C170RZ4V,2790,English,65,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
63726300ade5036b57ea75b6,5f30510aa2052d49e527ff5c,APPROVED,2022-11-14T15:47:14.784000Z,2022-11-14T15:50:40.123000Z,2022-11-14T15:50:40.576000,2022-11-14T15:50:40.523270Z,206,C170RZ4V,1024,English,25,Male,Mixed,United States,United States,United States,English,Yes,DATA_EXPIRED
6372630c2be3935e2a2f0f58,626c10f079cdf71ed9128bfd,APPROVED,2022-11-14T15:47:26.254000Z,2022-11-14T15:50:03.061000Z,2022-11-14T15:50:03.628000,2022-11-14T15:50:03.530468Z,157,C170RZ4V,774,English,48,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
637263160c37fec843f42f65,5d275350982e6e001744fb76,APPROVED,2022-11-14T15:47:36.426000Z,2022-11-14T15:49:10.140000Z,2022-11-14T15:49:11.017000,2022-11-14T15:49:10.959354Z,94,C170RZ4V,2822,English,31,Male,Black,United States,United States,United States,French,No,Full-Time
6372631f1418f232ea9eb456,5c69f6b01b9d0e000190b438,APPROVED,2022-11-14T15:47:46.395000Z,2022-11-14T15:50:46.206000Z,2022-11-14T15:50:46.709000,2022-11-14T15:50:46.630738Z,180,C170RZ4V,949,English,32,Male,White,United States,United States,United States,English,No,Full-Time
